symbol,date,open,high,low,close,volume,adjclose,splits
BETR,2025-02-12,11.401000022888184,11.859999656677246,11.399999618530273,11.710000038146973,20300,11.710000038146973,0.0
BETR,2025-02-13,11.640000343322754,12.4399995803833,11.359999656677246,11.359999656677246,73600,11.359999656677246,0.0
BETR,2025-02-14,11.65999984741211,11.850000381469727,11.0,11.050000190734863,41600,11.050000190734863,0.0
BETR,2025-02-18,11.09000015258789,11.635000228881836,10.960000038146973,11.34000015258789,37900,11.34000015258789,0.0
BETR,2025-02-19,11.25,11.260000228881836,10.899999618530273,11.010000228881836,16600,11.010000228881836,0.0
BETR,2025-02-20,11.279999732971191,11.329999923706055,10.690999984741211,11.220000267028809,8600,11.220000267028809,0.0
BETR,2025-02-21,11.1899995803833,11.550000190734863,10.90999984741211,11.281000137329102,18700,11.281000137329102,0.0
BETR,2025-02-24,10.979999542236328,11.494000434875488,10.670000076293945,10.930000305175781,27600,10.930000305175781,0.0
BETR,2025-02-25,11.0,11.050000190734863,10.460000038146973,10.899999618530273,27500,10.899999618530273,0.0
BETR,2025-02-26,11.069999694824219,11.239999771118164,10.800000190734863,10.970000267028809,10900,10.970000267028809,0.0
BETR,2025-02-27,11.130000114440918,11.149999618530273,10.704999923706055,11.029999732971191,17000,11.029999732971191,0.0
BETR,2025-02-28,10.788999557495117,11.470000267028809,10.539999961853027,11.470000267028809,16900,11.470000267028809,0.0
BETR,2025-03-03,11.550000190734863,11.550000190734863,10.895000457763672,10.899999618530273,13500,10.899999618530273,0.0
BETR,2025-03-04,10.65999984741211,11.210000038146973,10.604999542236328,10.9399995803833,53200,10.9399995803833,0.0
BETR,2025-03-05,10.6899995803833,11.484000205993652,10.6899995803833,10.880000114440918,15700,10.880000114440918,0.0
BETR,2025-03-06,10.880000114440918,10.9399995803833,10.454999923706055,10.600000381469727,15400,10.600000381469727,0.0
BETR,2025-03-07,10.420000076293945,10.90999984741211,9.800000190734863,9.90999984741211,169200,9.90999984741211,0.0
BETR,2025-03-10,9.800000190734863,10.050000190734863,8.904999732971191,9.25,43400,9.25,0.0
BETR,2025-03-11,9.220000267028809,9.640000343322754,9.170000076293945,9.640000343322754,20300,9.640000343322754,0.0
BETR,2025-03-12,9.75,11.194999694824219,9.5,11.0,31000,11.0,0.0
BETR,2025-03-13,10.329999923706055,11.569999694824219,10.329999923706055,11.329999923706055,30600,11.329999923706055,0.0
BETR,2025-03-14,11.395000457763672,12.5,11.3100004196167,11.829999923706055,104100,11.829999923706055,0.0
BETR,2025-03-17,11.710000038146973,12.104999542236328,11.630000114440918,11.630000114440918,16700,11.630000114440918,0.0
BETR,2025-03-18,11.769000053405762,11.8100004196167,11.432000160217285,11.5,10200,11.5,0.0
BETR,2025-03-19,11.359999656677246,12.104999542236328,9.960000038146973,11.770000457763672,88400,11.770000457763672,0.0
BETR,2025-03-20,11.630000114440918,12.979999542236328,11.630000114440918,12.979999542236328,68600,12.979999542236328,0.0
BETR,2025-03-21,12.75,13.104999542236328,12.119999885559082,12.869999885559082,92200,12.869999885559082,0.0
BETR,2025-03-24,12.880000114440918,13.100000381469727,12.199999809265137,12.380000114440918,44300,12.380000114440918,0.0
BETR,2025-03-25,12.300000190734863,13.949999809265137,12.27299976348877,13.949999809265137,84300,13.949999809265137,0.0
BETR,2025-03-26,13.930000305175781,14.430000305175781,13.270000457763672,13.270000457763672,53300,13.270000457763672,0.0
BETR,2025-03-27,13.279999732971191,13.437000274658203,12.119999885559082,12.25,25900,12.25,0.0
BETR,2025-03-28,12.5,12.5,11.640000343322754,11.699999809265137,25900,11.699999809265137,0.0
BETR,2025-03-31,11.670000076293945,11.819999694824219,10.829999923706055,10.914999961853027,55600,10.914999961853027,0.0
BETR,2025-04-01,11.170000076293945,11.550000190734863,10.760000228881836,10.989999771118164,62200,10.989999771118164,0.0
BETR,2025-04-02,10.949999809265137,11.229999542236328,10.670000076293945,11.010000228881836,50200,11.010000228881836,0.0
BETR,2025-04-03,10.510000228881836,11.050000190734863,10.34000015258789,10.380000114440918,35000,10.380000114440918,0.0
BETR,2025-04-04,10.25,10.619999885559082,9.5,10.390000343322754,54900,10.390000343322754,0.0
BETR,2025-04-07,10.010000228881836,10.484999656677246,9.880000114440918,10.069999694824219,44800,10.069999694824219,0.0
BETR,2025-04-08,10.449999809265137,10.75,9.800000190734863,10.095000267028809,31300,10.095000267028809,0.0
BETR,2025-04-09,10.350000381469727,11.055000305175781,10.010000228881836,10.8100004196167,25700,10.8100004196167,0.0
BETR,2025-04-10,10.640000343322754,11.234000205993652,10.630000114440918,10.835000038146973,28000,10.835000038146973,0.0
BETR,2025-04-11,10.989999771118164,11.53499984741211,9.800000190734863,10.279999732971191,147000,10.279999732971191,0.0
BETR,2025-04-14,10.199999809265137,13.029999732971191,10.199999809265137,12.399999618530273,244000,12.399999618530273,0.0
BETR,2025-04-15,11.84000015258789,13.043000221252441,11.8149995803833,12.880000114440918,65200,12.880000114440918,0.0
BETR,2025-04-16,12.9399995803833,13.149999618530273,12.670000076293945,13.149999618530273,42400,13.149999618530273,0.0
BETR,2025-04-17,12.765000343322754,14.746999740600586,12.765000343322754,14.289999961853027,66900,14.289999961853027,0.0
BETR,2025-04-21,14.149999618530273,14.149999618530273,12.760000228881836,13.149999618530273,24600,13.149999618530273,0.0
BETR,2025-04-22,12.979999542236328,14.210000038146973,12.979999542236328,14.09000015258789,25200,14.09000015258789,0.0
BETR,2025-04-23,14.550000190734863,14.960000038146973,14.28499984741211,14.5600004196167,46300,14.5600004196167,0.0
BETR,2025-04-24,14.210000038146973,14.529999732971191,13.859999656677246,14.40999984741211,30600,14.40999984741211,0.0
BETR,2025-04-25,14.170000076293945,15.0600004196167,13.600000381469727,14.550000190734863,68100,14.550000190734863,0.0
BETR,2025-04-28,14.470000267028809,15.038999557495117,14.03499984741211,14.630000114440918,25700,14.630000114440918,0.0
BETR,2025-04-29,14.369999885559082,14.979999542236328,13.609999656677246,14.630000114440918,68900,14.630000114440918,0.0
BETR,2025-04-30,14.270000457763672,14.8100004196167,13.729999542236328,14.359999656677246,46500,14.359999656677246,0.0
BETR,2025-05-01,14.199999809265137,14.970000267028809,14.199999809265137,14.949999809265137,14600,14.949999809265137,0.0
BETR,2025-05-02,14.979999542236328,15.25,14.5600004196167,14.699999809265137,35200,14.699999809265137,0.0
BETR,2025-05-05,14.40999984741211,14.789999961853027,14.085000038146973,14.369999885559082,14100,14.369999885559082,0.0
BETR,2025-05-06,14.017000198364258,14.295000076293945,13.130000114440918,13.399999618530273,18700,13.399999618530273,0.0
BETR,2025-05-07,13.609999656677246,13.744999885559082,12.75,13.140000343322754,24700,13.140000343322754,0.0
BETR,2025-05-08,13.199999809265137,13.64799976348877,12.569999694824219,13.489999771118164,43900,13.489999771118164,0.0
BETR,2025-05-09,13.220000267028809,13.9399995803833,13.220000267028809,13.9399995803833,18000,13.9399995803833,0.0
BETR,2025-05-12,14.65999984741211,14.885000228881836,13.680000305175781,14.0600004196167,46100,14.0600004196167,0.0
BETR,2025-05-13,13.649999618530273,14.140000343322754,13.649999618530273,13.710000038146973,13200,13.710000038146973,0.0
BETR,2025-05-14,13.649999618530273,13.904999732971191,12.925000190734863,13.399999618530273,35400,13.399999618530273,0.0
BETR,2025-05-15,13.850000381469727,13.850000381469727,12.670000076293945,13.4399995803833,80000,13.4399995803833,0.0
BETR,2025-05-16,13.699999809265137,14.329999923706055,13.630000114440918,13.630000114440918,47500,13.630000114440918,0.0
BETR,2025-05-19,13.300000190734863,14.140000343322754,13.149999618530273,13.729999542236328,79200,13.729999542236328,0.0
BETR,2025-05-20,13.107000350952148,14.050000190734863,13.107000350952148,13.399999618530273,12300,13.399999618530273,0.0
BETR,2025-05-21,13.399999618530273,13.800000190734863,12.979999542236328,13.430000305175781,47800,13.430000305175781,0.0
BETR,2025-05-22,13.289999961853027,14.0,12.930000305175781,12.930000305175781,32600,12.930000305175781,0.0
BETR,2025-05-23,12.8149995803833,13.104999542236328,12.350000381469727,12.720000267028809,50100,12.720000267028809,0.0
BETR,2025-05-27,13.09000015258789,13.699999809265137,12.885000228881836,13.479999542236328,66200,13.479999542236328,0.0
BETR,2025-05-28,13.630000114440918,13.859999656677246,12.609999656677246,13.619999885559082,41300,13.619999885559082,0.0
BETR,2025-05-29,13.979999542236328,15.100000381469727,13.619999885559082,14.6850004196167,97100,14.6850004196167,0.0
BETR,2025-05-30,14.770000457763672,14.946999549865723,13.0,13.449999809265137,101400,13.449999809265137,0.0
BETR,2025-06-02,13.529999732971191,14.524999618530273,12.619999885559082,12.744999885559082,93400,12.744999885559082,0.0
BETR,2025-06-03,12.899999618530273,12.899999618530273,11.59000015258789,11.600000381469727,103500,11.600000381469727,0.0
BETR,2025-06-04,11.75,11.75,10.8100004196167,11.600000381469727,118100,11.600000381469727,0.0
BETR,2025-06-05,11.670000076293945,11.670000076293945,10.859999656677246,11.15999984741211,119800,11.15999984741211,0.0
BETR,2025-06-06,11.180000305175781,11.710000038146973,10.975000381469727,11.425000190734863,96000,11.425000190734863,0.0
BETR,2025-06-09,11.550000190734863,12.682999610900879,11.079999923706055,12.170000076293945,149800,12.170000076293945,0.0
BETR,2025-06-10,12.229999542236328,12.550000190734863,12.024999618530273,12.359999656677246,60500,12.359999656677246,0.0
BETR,2025-06-11,12.40999984741211,14.100000381469727,12.369999885559082,13.779999732971191,103100,13.779999732971191,0.0
BETR,2025-06-12,13.670000076293945,14.300000190734863,13.5,13.989999771118164,106300,13.989999771118164,0.0
BETR,2025-06-13,13.880000114440918,13.9399995803833,13.430000305175781,13.8100004196167,42200,13.8100004196167,0.0
BETR,2025-06-16,13.859999656677246,14.420000076293945,13.609999656677246,14.350000381469727,34300,14.350000381469727,0.0
BETR,2025-06-17,14.34000015258789,14.753000259399414,14.170000076293945,14.359999656677246,66000,14.359999656677246,0.0
BETR,2025-06-18,14.359999656677246,14.359999656677246,13.470000267028809,13.600000381469727,85900,13.600000381469727,0.0
BETR,2025-06-20,13.579999923706055,14.067999839782715,13.100000381469727,13.100000381469727,50500,13.100000381469727,0.0
BETR,2025-06-23,13.069999694824219,13.5,12.220000267028809,12.489999771118164,131100,12.489999771118164,0.0
BETR,2025-06-24,12.449999809265137,13.312999725341797,12.329999923706055,12.329999923706055,78200,12.329999923706055,0.0
BETR,2025-06-25,12.180000305175781,12.649999618530273,12.149999618530273,12.25,101600,12.25,0.0
BETR,2025-06-26,12.149999618530273,12.800000190734863,12.100000381469727,12.369999885559082,99100,12.369999885559082,0.0
BETR,2025-06-27,12.5,12.529999732971191,11.899999618530273,12.119999885559082,721800,12.119999885559082,0.0
BETR,2025-06-30,12.600000381469727,13.435999870300293,12.020000457763672,12.390000343322754,151800,12.390000343322754,0.0
BETR,2025-07-01,12.199999809265137,12.760000228881836,12.199999809265137,12.479999542236328,82300,12.479999542236328,0.0
BETR,2025-07-02,12.479999542236328,12.930000305175781,12.25,12.4399995803833,85100,12.4399995803833,0.0
BETR,2025-07-03,12.925000190734863,13.369999885559082,12.770000457763672,13.180000305175781,23500,13.180000305175781,0.0
BETR,2025-07-07,12.9399995803833,13.4350004196167,12.840999603271484,13.380000114440918,50200,13.380000114440918,0.0
BETR,2025-07-08,13.289999961853027,13.800000190734863,13.289999961853027,13.609999656677246,38400,13.609999656677246,0.0
BETR,2025-07-09,13.59000015258789,13.739999771118164,13.074999809265137,13.699999809265137,60800,13.699999809265137,0.0
BETR,2025-07-10,13.640000343322754,14.289999961853027,13.630000114440918,14.260000228881836,46100,14.260000228881836,0.0
BETR,2025-07-11,14.109999656677246,14.555999755859375,13.529999732971191,13.600000381469727,32800,13.600000381469727,0.0
BETR,2025-07-14,13.470000267028809,13.649999618530273,13.229999542236328,13.550000190734863,13500,13.550000190734863,0.0
BETR,2025-07-15,13.640000343322754,13.699999809265137,13.029999732971191,13.029999732971191,31800,13.029999732971191,0.0
BETR,2025-07-16,13.050000190734863,13.649999618530273,12.949999809265137,13.359999656677246,38500,13.359999656677246,0.0
BETR,2025-07-17,13.430000305175781,13.71500015258789,13.324999809265137,13.595000267028809,20200,13.595000267028809,0.0
BETR,2025-07-18,13.399999618530273,13.609999656677246,13.074999809265137,13.1899995803833,31100,13.1899995803833,0.0
BETR,2025-07-21,13.1899995803833,13.538000106811523,13.010000228881836,13.260000228881836,38400,13.260000228881836,0.0
BETR,2025-07-22,13.579999923706055,14.630000114440918,13.270000457763672,14.4399995803833,57100,14.4399995803833,0.0
BETR,2025-07-23,14.65999984741211,15.220000267028809,14.4399995803833,14.739999771118164,40800,14.739999771118164,0.0
BETR,2025-07-24,14.65999984741211,14.949999809265137,14.225000381469727,14.5,25100,14.5,0.0
BETR,2025-07-25,14.420000076293945,14.446000099182129,13.869999885559082,13.869999885559082,22300,13.869999885559082,0.0
BETR,2025-07-28,13.930000305175781,14.359999656677246,13.779999732971191,13.899999618530273,20500,13.899999618530273,0.0
BETR,2025-07-29,13.989999771118164,14.579999923706055,13.402999877929688,13.6899995803833,17800,13.6899995803833,0.0
BETR,2025-07-30,13.381999969482422,13.800000190734863,12.885000228881836,13.220000267028809,37300,13.220000267028809,0.0
BETR,2025-07-31,13.5,13.5,12.569999694824219,12.9399995803833,37200,12.9399995803833,0.0
BETR,2025-08-01,13.010000228881836,13.350000381469727,12.609999656677246,13.350000381469727,33000,13.350000381469727,0.0
BETR,2025-08-04,13.5600004196167,13.835000038146973,13.449999809265137,13.760000228881836,27000,13.760000228881836,0.0
BETR,2025-08-05,13.649999618530273,14.774999618530273,13.649999618530273,14.420000076293945,38000,14.420000076293945,0.0
BETR,2025-08-06,14.520000457763672,14.994999885559082,14.088000297546387,14.5600004196167,51600,14.5600004196167,0.0
BETR,2025-08-07,13.539999961853027,14.635000228881836,13.220000267028809,13.220000267028809,42400,13.220000267028809,0.0
BETR,2025-08-08,13.180000305175781,14.27299976348877,12.739999771118164,13.020000457763672,15100,13.020000457763672,0.0
BETR,2025-08-11,13.010000228881836,13.989999771118164,13.010000228881836,13.979999542236328,28100,13.979999542236328,0.0
BETR,2025-08-12,14.029999732971191,14.819999694824219,13.829999923706055,14.3100004196167,95900,14.3100004196167,0.0
BETR,2025-08-13,14.25,17.75,14.204999923706055,17.68000030517578,164500,17.68000030517578,0.0
BETR,2025-08-14,17.239999771118164,17.5,15.5,16.649999618530273,78600,16.649999618530273,0.0
BETR,2025-08-15,16.729999542236328,16.729999542236328,15.600000381469727,16.614999771118164,76300,16.614999771118164,0.0
BETR,2025-08-18,17.009000778198242,17.799999237060547,16.80500030517578,17.40999984741211,48400,17.40999984741211,0.0
BETR,2025-08-19,17.59000015258789,18.190000534057617,16.969999313354492,17.530000686645508,52500,17.530000686645508,0.0
BETR,2025-08-20,17.81999969482422,18.469999313354492,17.229999542236328,17.920000076293945,63500,17.920000076293945,0.0
BETR,2025-08-21,17.44499969482422,17.670000076293945,16.510000228881836,16.760000228881836,51200,16.760000228881836,0.0
BETR,2025-08-22,16.84000015258789,18.43000030517578,16.485000610351562,17.93000030517578,70200,17.93000030517578,0.0
BETR,2025-08-25,17.81999969482422,20.204999923706055,17.81999969482422,19.645000457763672,93300,19.645000457763672,0.0
BETR,2025-08-26,19.5,21.209999084472656,19.5,20.950000762939453,67900,20.950000762939453,0.0
BETR,2025-08-27,20.850000381469727,21.860000610351562,20.15999984741211,21.299999237060547,79700,21.299999237060547,0.0
BETR,2025-08-28,21.299999237060547,21.68000030517578,20.600000381469727,21.149999618530273,62900,21.149999618530273,0.0
BETR,2025-08-29,21.309999465942383,22.829999923706055,20.94300079345703,22.6299991607666,116600,22.6299991607666,0.0
BETR,2025-09-02,22.079999923706055,22.399999618530273,21.100000381469727,21.989999771118164,95700,21.989999771118164,0.0
BETR,2025-09-03,21.959999084472656,23.264999389648438,21.959999084472656,22.65999984741211,92200,22.65999984741211,0.0
BETR,2025-09-04,22.68000030517578,22.68000030517578,21.63599967956543,22.260000228881836,77600,22.260000228881836,0.0
BETR,2025-09-05,22.768999099731445,23.979999542236328,22.059999465942383,23.969999313354492,88400,23.969999313354492,0.0
BETR,2025-09-08,24.010000228881836,25.940000534057617,23.809999465942383,25.030000686645508,107600,25.030000686645508,0.0
BETR,2025-09-09,24.899999618530273,25.100000381469727,23.649999618530273,24.350000381469727,63200,24.350000381469727,0.0
BETR,2025-09-10,24.0049991607666,25.0,23.80500030517578,24.030000686645508,48300,24.030000686645508,0.0
BETR,2025-09-11,24.260000228881836,25.3700008392334,24.260000228881836,24.610000610351562,56200,24.610000610351562,0.0
BETR,2025-09-12,24.420000076293945,25.045000076293945,24.420000076293945,24.989999771118164,43300,24.989999771118164,0.0
BETR,2025-09-15,25.030000686645508,26.270000457763672,24.770000457763672,26.260000228881836,75400,26.260000228881836,0.0
BETR,2025-09-16,26.059999465942383,27.291000366210938,25.334999084472656,25.549999237060547,47800,25.549999237060547,0.0
BETR,2025-09-17,25.8700008392334,28.760000228881836,25.639999389648438,28.25,130700,28.25,0.0
BETR,2025-09-18,28.59000015258789,33.0,27.849000930786133,32.02000045776367,271800,32.02000045776367,0.0
BETR,2025-09-19,32.70000076293945,36.38999938964844,31.020000457763672,34.09000015258789,565500,34.09000015258789,0.0
BETR,2025-09-22,33.2400016784668,94.05999755859375,33.2400016784668,49.97999954223633,7577700,49.97999954223633,0.0
BETR,2025-09-23,68.79399871826172,75.0,59.0,67.75,8344100,67.75,0.0
BETR,2025-09-24,66.5,67.9000015258789,58.70000076293945,67.01000213623047,2102700,67.01000213623047,0.0
BETR,2025-09-25,61.5,64.5,55.02000045776367,55.970001220703125,1570700,55.970001220703125,0.0
BETR,2025-09-26,58.0099983215332,60.79999923706055,51.75,53.02000045776367,1168800,53.02000045776367,0.0
BETR,2025-09-29,56.720001220703125,64.5,56.06999969482422,58.790000915527344,2015100,58.790000915527344,0.0
